mms_id,dlxs_id,alma_value,dlxs_value,alma_url,dlxs_url
990015488990106381,AGQ3108.0001.001,"Coulter, John G. (John Gaylord), 1876-"," Coulter, John G. (John Gaylord), b. 1876.",https://search.lib.umich.edu/catalog/record/990015488990106381,https://quod.lib.umich.edu/p/philamer/AGQ3108.0001.001
990003957550106381,ABS3991.0001.001,"Crosby, Ernest, 1856-1907."," Crosby, Ernest Howard, 1856-1907.",https://search.lib.umich.edu/catalog/record/990003957550106381,https://quod.lib.umich.edu/p/philamer/ABS3991.0001.001
990019374940106381,AJG9012.0001.001,"Damon, Ethel M. (Ethel Moseley), 1883-1965."," Damon, Ethel M. ed. (Ethel Moseley), 1883-1965,",https://search.lib.umich.edu/catalog/record/990019374940106381,https://quod.lib.umich.edu/p/philamer/AJG9012.0001.001
990002383570106381,ABA3864.0001.001,"Deering, Mabel Craft, 1872-"," Deering, Mabel Clare (Craft) Mrs., 1872-",https://search.lib.umich.edu/catalog/record/990002383570106381,https://quod.lib.umich.edu/p/philamer/ABA3864.0001.001
990014907670106381,AGJ3652.0001.001,"Dickerson, Roy E. (Roy Ernest), 1877-"," Dickerson, Roy E. (Roy Ernest), b. 1877.",https://search.lib.umich.edu/catalog/record/990014907670106381,https://quod.lib.umich.edu/p/philamer/AGJ3652.0001.001
990016352280106381,AGZ2530.0001.054,"Dickey, Lyle A. (Lyle Alexander), 1868-"," Dickey, Lyle A. (Lyle Alexander), b. 1868.",https://search.lib.umich.edu/catalog/record/990016352280106381,https://quod.lib.umich.edu/p/philamer/AGZ2530.0001.054
990004643330106381,ABZ3611.0001.001,"Dodge, Grenville M., 1831-1916."," Dodge, Grenville Mellen, 1831-1916.",https://search.lib.umich.edu/catalog/record/990004643330106381,https://quod.lib.umich.edu/p/philamer/ABZ3611.0001.001
990008777110106381,ADT4871.0001.001,"Doherty, David Jessup, 1850-1908."," [Doherty, David Jessup] 1850-1908.",https://search.lib.umich.edu/catalog/record/990008777110106381,https://quod.lib.umich.edu/p/philamer/ADT4871.0001.001
990019237820106381,AJF5018.0001.001,"Delbeke, M. Edmunde."," Edmunde Delbeke, Sister",https://search.lib.umich.edu/catalog/record/990019237820106381,https://quod.lib.umich.edu/p/philamer/AJF5018.0001.001
990003153680106381,ABJ2489.0001.001,"Erbach-Erbach, Ernst, Graf zu"," Erbach-Erbach, Ernst, Graf zu.",https://search.lib.umich.edu/catalog/record/990003153680106381,https://quod.lib.umich.edu/p/philamer/ABJ2489.0001.001
