mms_id,id,dlxs_title,dlxs_author,bib_titles,bib_authors,pubplace,publisher,pubdate,notes,lang,keywords
990028550750106381,APZ1141.0001.001,Salita at buhay na pinagdaanan ni Isabela:  sa cahariang Portugal.,,['Salita at buhay na pinagdaanan ni Isabela:  sa cahariang Portugal.'],['American Philosophical Society. Library.'],Maynila :,"Lim. ni J. Martinez,",1918.,"['Microfilm no. 36.', 'In Tagalog.', 'Microfilm. Philadelphia, PA. : American Philosophical Society, 1965. 1 microfilm reel ; 35 mm.', 'From the Bartlett Collection on the Philippines and the East Indies.']",['tgl: Tagalog'],"['Tagalog literature.', 'Biographical fiction, Tagalog.', 'Corridos.']"
990027929260106381,APS8662.0001.001,Salita at buhay na pinagdaanan ni Manrique sa condadong nasasacupan nang reino nang Francia na anac ni Don Guillermo de Luna at si Leonor capatid ni Guillen: ,,['Salita at buhay na pinagdaanan ni Manrique sa condadong nasasacupan nang reino nang Francia na anac ni Don Guillermo de Luna at si Leonor capatid ni Guillen: '],['American Philosophical Society. Library.'],Manila :,"Tipografico de Modesto Reyes,",1902.,"['Microfilm no. 47.', 'Cover title.', 'Microfilm. Philadelphia, PA. : American Philosophical Society, 1965. 1 microfilm reel ; 35 mm.', 'From the Bartlett Collection on the Philippines and the East Indies.']",['tgl: Tagalog'],"['Tagalog language -- Texts.', 'History in literature.']"
990028611770106381,APZ7283.0001.001,Salita at buhay na pinagdaanan ni Manrique:  sa condadong nasasacupan nang reino nang Francia na anac ni Don Guillermo de Luna at si Leonor capatid ni Guillen.,,['Salita at buhay na pinagdaanan ni Manrique:  sa condadong nasasacupan nang reino nang Francia na anac ni Don Guillermo de Luna at si Leonor capatid ni Guillen.'],['American Philosophical Society. Library.'],Manila :,"Tipografico de Modesto Reyes y C.,",1902.,"['Microfilm no. 38.', 'Cover title.', 'Microfilm. Philadelphia, PA. : American Philosophical Society, 1965. 1 microfilm reel ; 35 mm.', 'From the Bartlett Collection on the Philippines and the East Indies.']",['tgl: Tagalog'],"['Tagalog literature.', 'Corridos.', 'Tagalog language -- Texts.', 'History in literature.']"
990035703640106381,ATL1021.0001.001,Salita at buhay na pinagdaanan ni Prinsipe Don Juan Tiñoso sa reinong Valencia / Nilinbag at isinaayos sa makabagong pagsulat ni F. Lacsaman.,,['Salita at buhay na pinagdaanan ni Prinsipe Don Juan Tiñoso sa reinong Valencia / Nilinbag at isinaayos sa makabagong pagsulat ni F. Lacsaman.'],"['Lacsamana, F.']",Maynila :,"Aklatan ni Juliana Martinez,",[192-?],[],['tgl: Tagalog'],['Tagalog literature']
990037957750106381,AUJ8213.0001.001,Salita at buhay na pinagdaanan ni Sigesmundo at nang Duquesa Policena.,,['Salita at buhay na pinagdaanan ni Sigesmundo at nang Duquesa Policena.'],[],[Maynila :,"P. Sayo,",192-?],[],['tgl: Tagalog'],['Tagalog fiction.']
990028550610106381,APZ1127.0001.001,Salita at buhay na pinagdaanan ni Sigesmundo at ng duquesa Policena:  at nang principe Adonais at nang princesa Cloriana at principe Tang-credo at ni Laveña sa caharian nang Albania.,,['Salita at buhay na pinagdaanan ni Sigesmundo at ng duquesa Policena:  at nang principe Adonais at nang princesa Cloriana at principe Tang-credo at ni Laveña sa caharian nang Albania.'],['American Philosophical Society. Library.'],Maynila :,"Imp. ni J. Martinez,",1914.,"['Microfilm no. 36.', 'In Tagalog.', 'Microfilm. Philadelphia, PA. : American Philosophical Society, 1965. 1 microfilm reel ; 35 mm.', 'From the Bartlett Collection on the Philippines and the East Indies.']",['tgl: Tagalog'],"['Tagalog literature.', 'Corridos.', 'Biographical fiction, Tagalog.']"
990035609490106381,ATK1568.0001.001,Salita at buhay na pinangyarihan ng mag-asaua na si Juan at si Maria : sa astrociang ciudad ng imperiong Roma nang panahong una.,,['Salita at buhay na pinangyarihan ng mag-asaua na si Juan at si Maria : sa astrociang ciudad ng imperiong Roma nang panahong una.'],[],Maynila :,"Imprenta, at Libreria ni J. Martinez,",1922.,"['""Ang lalaqui ay pumasoc sa estudio at naguing Pari, at ang babayi naman ay pumasoc sa beaterio,t, nagsilvi sa Monja.""']",['tgl: Tagalog'],"['Tagalog literature.', 'Corridos.', 'Tagalog fiction.']"
990028611540106381,APZ7260.0001.001,Salita at buhay na pinangyarihan ng mag-asaua na si Juan at si Maria:  sa astrociang ciudad ng imperiong Roma nang panahong una.,,['Salita at buhay na pinangyarihan ng mag-asaua na si Juan at si Maria:  sa astrociang ciudad ng imperiong Roma nang panahong una.'],['American Philosophical Society. Library.'],Manila ;,"Imp. de Santa Cruz de A. Nam & Co.,",1902.,"['Microfilm no. 38.', '""Ang lalaqui ay pumasoc sa estudio at naguing Pari, at ang babayi naman ay pumasoc sa beaterio,t, nagsilvi sa Monja.""--T.p.', 'Microfilm. Philadelphia, PA. : American Philosophical Society, 1965. 1 microfilm reel ; 35 mm.', 'From the Bartlett Collection on the Philippines and the East Indies.']",['tgl: Tagalog'],"['Tagalog literature.', 'Corridos.']"
990038717680106381,AUS4405.0001.001,Salita at buhay na pinangyarihan ng mag-asawa na si Juan at si Maria:  sa astrociang ciudad ng imperiong Roma nang panahong una.,,['Salita at buhay na pinangyarihan ng mag-asawa na si Juan at si Maria:  sa astrociang ciudad ng imperiong Roma nang panahong una.'],['American Philosophical Society. Library.'],Manila :,"Paredes y Compañia,",[between 1899 and 1903],"['Microfilm no. 38.', '""Ang lalaqui ay pumasoc sa estudio at naguing Pari, at ang babayi naman ay pumasoc sa beaterio,t, nagsilbi sa Monja.""', 'Microfilm. Philadelphia, PA. : American Philosophical Society, 1965. 1 microfilm reel ; 35 mm.', 'From the Bartlett Collection on the Philippines and the East Indies.']",['tgl: Tagalog'],"['Tagalog literature.', 'Corridos.']"
990028758910106381,AQB2116.0001.001,Salita at buhay nang doce pares sa Francia:  na campon ng emperador Carlo Magno.,,['Salita at buhay nang doce pares sa Francia:  na campon ng emperador Carlo Magno.'],['American Philosophical Society. Library.'],[Maynila :,"Imp. ni J. Martinez,",192-].,"['Microfilm no. 36.', 'In Tagalog.', '...""hangang ipagcanulo ni Galalon na nangapatay sa Ronsesvailles.""---T.p.', 'Microfilm. Philadelphia, PA. : American Philosophical Society, 1965. 1 microfilm reel ; 35 mm.', 'From the Bartlett Collectiion on the Philippines and the East Indies.', 'Pages 38+ on microfilm no. 37 (FILM 31226(1)).']",['tgl: Tagalog'],"['Tagalog literature.', 'Corridos -- Philippines.']"
990037969380106381,AUJ9379.0001.001,Salita at buhay nang pang̃ang̃anãc ni guinoong Santa Ana cay Guinoong Santa Maria.,,['Salita at buhay nang pang̃ang̃anãc ni guinoong Santa Ana cay Guinoong Santa Maria.'],[],Maynila :,"J. Martinez,",[1936?],[],['tgl: Tagalog'],"['Saints', 'Anne of St. Bartholomeuw, -- Mother, -- 1550-1626.']"
990037944540106381,AUJ6888.0001.001,Salita at buhay nang principe Oliveros at ñg princesa Armenia sa caharian nang Inglaterra : at sampo nang buhay ng principe Ortos at ng princesa Blanca na ama at ina ni D. Juan Teñoso sa Reinong Valencia.,,['Salita at buhay nang principe Oliveros at ñg princesa Armenia sa caharian nang Inglaterra : at sampo nang buhay ng principe Ortos at ng princesa Blanca na ama at ina ni D. Juan Teñoso sa Reinong Valencia.'],[],Maynila :,"Imp. ni J. Martinez,",1915.,['In Tagalog.'],['tgl: Tagalog'],"['Tagalog literature.', 'Biographical fiction, Tagalog.', 'Corridos.']"
990028550660106381,APZ1132.0001.001,Salita at buhay nang principe Oliveros at ñg princesa Armenia sa caharian nang Inglaterra:  at sampo nang buhay ng principe Ortos at ng princesa Blanca na ama at ina ni D. Juan Teñoso sa Reinong Valencia.,,['Salita at buhay nang principe Oliveros at ñg princesa Armenia sa caharian nang Inglaterra:  at sampo nang buhay ng principe Ortos at ng princesa Blanca na ama at ina ni D. Juan Teñoso sa Reinong Valencia.'],['American Philosophical Society. Library.'],Maynila :,"Imp. ni J. Martinez,",1915.,"['Microfilm no. 36.', 'In Tagalog.', 'Microfilm. Philadelphia, PA. : American Philosophical Society, 1965. 1 microfilm reel ; 35 mm.', 'From the Bartlett Collection on the Philippines and the East Indies.']",['tgl: Tagalog'],"['Tagalog literature.', 'Biographical fiction, Tagalog.', 'Corridos.']"
990028571730106381,APZ3250.0001.001,Salita at buhay ng isang pastora na si Blanca Flor:  sa isla Florista at ng principe Floristo sa siudad ng Gran-Cayro.,,['Salita at buhay ng isang pastora na si Blanca Flor:  sa isla Florista at ng principe Floristo sa siudad ng Gran-Cayro.'],['American Philosophical Society. Library.'],Maynila :,"Lim. ni P. Sayo balo ni Soriano,",[1925].,"['Microfilm no. 38.', 'Microfilm. Philadelphia, PA. : American Philosophical Society, 1965. 1 microfilm reel ; 35 mm.', 'From the Bartlett Collection on the Philippines and the East Indies.']",['tgl: Tagalog'],"['Tagalog literature.', 'Corridos.']"
990028611790106381,APZ7285.0001.001,Salita at buhay ni D. Alejandre at ni D. Luis:  sa charian nang Aragon at Moscobia.,,['Salita at buhay ni D. Alejandre at ni D. Luis:  sa charian nang Aragon at Moscobia.'],['American Philosophical Society. Library.'],Meisic :,"Imprenta Alvarado,",192-.,"['Microfilm no. 38.', 'Microfilm. Philadelphia, PA. : American Philosophical Society, 1965. 1 microfilm reel ; 35 mm.', 'From the Bartlett Collection on the Philippines and the East Indies.']",['tgl: Tagalog'],"['Tagalog literature.', 'Corridos.']"
990035602690106381,ATK0885.0001.001,Salita at buhay ni Maria : na anac ni Juan de la Costa at ni Dalida Catala na naguing alimang̃o sa reinong Ungria.,,['Salita at buhay ni Maria : na anac ni Juan de la Costa at ni Dalida Catala na naguing alimang̃o sa reinong Ungria.'],[],Maynila :,"Imp. ni J. Martinez,",1924.,[],['tgl: Tagalog'],['Tagalog literature.']
990028551100106381,APZ1177.0001.001,Salita at buhay ni Maria:  na anac ni Juan de la Costa at ni Dalida Catala na naguing alimang̃o sa reinong Ungria.,,['Salita at buhay ni Maria:  na anac ni Juan de la Costa at ni Dalida Catala na naguing alimang̃o sa reinong Ungria.'],['American Philosophical Society. Library.'],Maynila :,"Imp. ni J. Martinez,",1924.,"['Microfilm no. 36.', 'Microfilm. Philadelphia, PA. : American Philosophical Society, 1965. 1 microfilm reel ; 35 mm.', 'From the Bartlett Collection on the Philippines and the East Indies.']",['tgl: Tagalog'],"['Tagalog literature.', 'Corridos.']"
990001523030106381,AAR6353.0001.001,"Rizal Province directory, Volume I."," Salonga, Isayas R.","['Rizal Province directory, Volume I.']","[' Salonga, Isayas R.']",Manila :,"General Printing Press,",1934.,[],['eng: English'],['Rizal (Philippines : Province) -- Directories.']
990004396860106381,ABW8658.0001.001,Compendio del arte de la lengua Tagala / por el padre Fr. Gaspar de S. Agustin.," San Agustin, Gaspar de.",['Compendio del arte de la lengua Tagala / por el padre Fr. Gaspar de S. Agustin.'],"[' San Agustin, Gaspar de.']",Manila :,"Imp. de Amigos del Pais,",1879.,[],['spa: Spanish'],"['Tagalog language -- Grammar.', 'Tagalog language -- Morphology.']"
990019381720106381,AJG9704.0001.001,"San Mateo, San Marcos, San Lucas, San Juan, Manga Apostol.",,"['San Mateo, San Marcos, San Lucas, San Juan, Manga Apostol.']",['American Bible Society.'],Manila :,"[American Bible Society],",1903.,['On verso of t.p.: The Gospels and Acts in Tagálog. Philippines Agency : American Bible Society. New York.'],['tgl: Tagalog'],['Tagalog language -- Texts.']
990018417880106381,AHW9183.0001.001,El padre mabuti / por Elena Sʹanchez de Arrojo.," Sanchez de Arrojo, Elena.",['El padre mabuti / por Elena Sʹanchez de Arrojo.'],"[' Sanchez de Arrojo, Elena.']","Madrid, Spain :","Imp. de Cleto Vallinas,",[1915],[],['spa: Spanish'],"['Spaniards -- Philippines.', 'Philippines -- Social conditions.', 'Sanchez de Arrojo, Elena, -- Political and social views.']"
990027928950106381,APS8631.0001.001,Kasingkasing sa babaye:  dulang may tulo ka yugto / Jose J. Sanchez.," Sanchez, Jose J.",['Kasingkasing sa babaye:  dulang may tulo ka yugto / Jose J. Sanchez.'],"[' Sanchez, Jose J.', 'American Philosophical Society. Library.']",Cebu :,"Felix B. Gacura,",[19--?],"['Microfilm no. 47.', 'In Cebuano.', 'From the Bartlett Collection on the Philippines and the East Indies.']",['ceb: Cebuano'],['Cebuano drama.']
990013195050106381,AFQ6776.0001.001,"El progreso de filipinas : estudios económicos, administrativos y políticos / por Gregorio Sancianco y Goson."," Sancianco y Goson, Gregorio, d. 1892.","['El progreso de filipinas : estudios económicos, administrativos y políticos / por Gregorio Sancianco y Goson.']","[' Sancianco y Goson, Gregorio, d. 1892.']",Madrid :,"Impr. de la viuda de J. M. Perez,",1881.,['On t.p.: Parte económico.'],['spa: Spanish'],['Philippines -- Economic conditions.']
990042335710106381,BBM8742.0001.001,"El progreso de filipinas:  estudios económicos, administrativos y políticos / por Gregorio Sancianco y Goson."," Sancianco y Goson, Gregorio, d. 1892.","['El progreso de filipinas:  estudios económicos, administrativos y políticos / por Gregorio Sancianco y Goson.']","[' Sancianco y Goson, Gregorio, d. 1892.']",Madrid :,"Impr. de la viuda de J. M. Perez,",1881.,"['On t.p.: Parte económico.', 'Microfilm. [New York, N.Y.] : New York Public Library Photographic Service, 1978. 1 microfilm reel ; 35 mm.']",['spa: Spanish'],['Philippines -- Economic conditions.']
990002806900106381,ABE7074.0001.001,Doctrina de novicios y nuevos profesos en esta provincia de S. Gregorio de Religiosos Descalzos de la Mas Estrecha y Regular Observancia de nuestro padre S. Francisco en estas Islas Filipinas ... / por Blas de Santa Maria.," Santa Maria, Blas de, d. 1746.",['Doctrina de novicios y nuevos profesos en esta provincia de S. Gregorio de Religiosos Descalzos de la Mas Estrecha y Regular Observancia de nuestro padre S. Francisco en estas Islas Filipinas ... / por Blas de Santa Maria.'],"[' Santa Maria, Blas de, d. 1746.']",,,,[],['spa: Spanish'],"['Franciscans.', 'Franciscans -- Philippines']"
990042335660106381,BBM8737.0001.001,"La isla de Mindanao:  su historia y su estado presente, con algunas reflexiones acerca de su porvenir / por Agustin Santayana."," Santayana, Agustin.","['La isla de Mindanao:  su historia y su estado presente, con algunas reflexiones acerca de su porvenir / por Agustin Santayana.']","[' Santayana, Agustin.']",Madrid :,"Imprenta de Alhambra y Comp.,",1862.,"['Microfilm. [New York, N.Y.] : New York Public Library Photographic Service, 1978. 1 microfilm reel ; 35 mm.']",['spa: Spanish'],[]
990013597530106381,AFU8653.0001.001,Mga paquigpulong sa Iningles ug Binisaya / guintucod ni p. Gregorio de Santiago.," Santiago Vela, Gregorio de, 1865-1924.",['Mga paquigpulong sa Iningles ug Binisaya / guintucod ni p. Gregorio de Santiago.'],"[' Santiago Vela, Gregorio de, 1865-1924.']","Manila, :","Santos y Bernal,",1905.,[],['und: undetermined'],"['Bisayan languages -- Conversation and phrase books.', 'Bisayan languages -- Glossaries, vocabularies, etc.']"
990033377220106381,ASJ5083.0001.001,Si Apolinario Mabini laban kay Hen. Antonio Luna / sinulat ni José P. Santos ; may paunang salita ni Gregoria de Jesus.," Santos, Jose P.",['Si Apolinario Mabini laban kay Hen. Antonio Luna / sinulat ni José P. Santos ; may paunang salita ni Gregoria de Jesus.'],"[' Santos, Jose P.']",Maynila :,"J. Fajardo,",1928.,[],['tgl: Tagalog'],"['Philippines -- History', 'Mabini, Apolinario, -- 1864-1903.', 'Luna, Antonio, -- 1866-1899.']"
990013601420106381,AFU9049.0001.001,Banaag at sikat; kathambuhay na akdâ.," Santos, Lope K.",['Banaag at sikat; kathambuhay na akdâ.'],"[' Santos, Lope K.']","Maynilà,","Manlapaz,",1959.,"['At head of title: Nobelang tagalog.', 'First published 1906.', '""Huíng-kabít na kasaysayan ng \'Banaag at sikat\'"": p.a-p.']",['tgl: Tagalog'],[]
990002395540106381,ABA5082.1944.001,Huellas de gloria; frases históricas cubanas. [1944]," Santovenia y Echaide, Emeterio Santiago, 1889-",['Huellas de gloria; frases históricas cubanas. [1944]'],"[' Santovenia y Echaide, Emeterio Santiago, 1889-']","La Habana,",Editorial Trópico,[1944],"['""Primera edición: 1928.""', '""Obra recomendada para la Biblioteca del maestro la Junta de superintendentes de excuelas de la república de Cuba.""', '""Bibliografía"": p. 247-262.']",['spa: Spanish'],"['Cuba -- History', 'Cuba -- Biography.']"
990004675310106381,ABZ6867.0001.001,"Libro conmemorativo de la inauguración de la Plaza del Maine en la Habana, por Emeterio S. Santovenia de la Academia de la historia de Cuba. Memorial book of the inauguration of the Maine plaza at Havana."," Santovenia y Echaide, Emeterio Santiago, 1889-","['Libro conmemorativo de la inauguración de la Plaza del Maine en la Habana, por Emeterio S. Santovenia de la Academia de la historia de Cuba. Memorial book of the inauguration of the Maine plaza at Havana.']","[' Santovenia y Echaide, Emeterio Santiago, 1889-', 'Cuba. Secretaría de obras públicas.']",La Habana,[Talleres del Sindicato de artes gráficas],1928.,"['At head of title: República de Cuba. Secretaría de obras públicas.', 'Spanish and English in parallel columns.', '""Publicado bajo la administración del honorable presidente de la república general Gerardo Machado y Morales, siendo secretario de obras públicas el doctor Carlos Miguel de Céspedes.""', '""Ciudadanos norte-americanos que trabajaron en pro de la libertad de Cuba antes de la guerra hispanoamericana"": p. 169-196.']",['spa: Spanish'],"['Maine (Battleship)', 'Cuba -- History', 'Cuba -- Foreign relations -- United States.', 'Plaza del Maine (Havana, Cuba)']"
990029010670106381,AQH3755.0001.001,An bulan na junio:  na ipinanonognod sa sinanglitan na pusô ni Jesús / sinurat sa castilâ nin Félix Sardá y Salvany ; asin gnunian binicol nin Eutiquio Revatoris y Nepomuceno.," Sarda y Salvany, Felix.",['An bulan na junio:  na ipinanonognod sa sinanglitan na pusô ni Jesús / sinurat sa castilâ nin Félix Sardá y Salvany ; asin gnunian binicol nin Eutiquio Revatoris y Nepomuceno.'],"[' Sarda y Salvany, Felix.', 'Revatoris y Nepomuceno, Eutiquio.', 'American Philosophical Society. Library.']",Manila :,"Tip. del Colegio de Sto. Tomás,",1914.,"['Microfilm no. 7', 'Microfilm. Philadelphia, PA. : American Philosophical Society, 1965. 1 microfilm reel ; 35 mm.', 'From the Bartlett Collection on the Philippines and the East Indies.']",['bik: Bikol'],"['Bikol language -- Texts.', 'Jesus Christ -- Devotional literature.', 'Catholic Church -- Prayer-books and devotions', 'Catholic Church -- Missions. -- Philippines']"
990007765690106381,ADH2516.0001.001,"The campaign of Santiago de Cuba, by Herbert H. Sargent.  [Vol. 1, no. 1]"," Sargent, Herbert Howland, 1858-1921.","['The campaign of Santiago de Cuba, by Herbert H. Sargent.  [Vol. 1, no. 1]']","[' Sargent, Herbert Howland, 1858-1921.']","Chicago,","A. C. McClurg and company,",1907.,[],['eng: English'],"['Spanish-American War, 1898 -- Campaigns.']"
990007765690106381,ADH2516.0002.001,"The campaign of Santiago de Cuba, by Herbert H. Sargent.  [Vol. 2, no. 1]"," Sargent, Herbert Howland, 1858-1921.","['The campaign of Santiago de Cuba, by Herbert H. Sargent.  [Vol. 2, no. 1]']","[' Sargent, Herbert Howland, 1858-1921.']","Chicago,","A. C. McClurg and company,",1907.,[],['eng: English'],"['Spanish-American War, 1898 -- Campaigns.']"
990007765690106381,ADH2516.0003.001,"The campaign of Santiago de Cuba, by Herbert H. Sargent.  [Vol. 3, no. 1]"," Sargent, Herbert Howland, 1858-1921.","['The campaign of Santiago de Cuba, by Herbert H. Sargent.  [Vol. 3, no. 1]']","[' Sargent, Herbert Howland, 1858-1921.']","Chicago,","A. C. McClurg and company,",1907.,[],['eng: English'],"['Spanish-American War, 1898 -- Campaigns.']"
990012571000106381,AFJ2446.0001.001,Filipinas; pequeños estudios; Batangas y su provincia por Manuel Sastrón ...," Sastrón, Manuel, d 1919.",['Filipinas; pequeños estudios; Batangas y su provincia por Manuel Sastrón ...'],"[' Sastrón, Manuel, d 1919.']",Malabong,[Estab. tipo-lit. del Asilo de huérfanos],1895.,[],['eng: English'],"['Philippines -- Description and travel.', 'Batangas (Philippines : Province)']"
990012569510106381,AFJ2295.0001.001,"La insurrección en Filipinas,"," Sastrón, Manuel.","['La insurrección en Filipinas,']","[' Sastrón, Manuel.']","Madrid,","Imp. de la viuda de M. Minueso de los Rós,",1897-,[],['spa: Spanish'],['Philippines -- History']
990002018150106381,AAW6643.0001.001,"Un royaume polynésien. Îles Hawaï, par G. Sauvin. Avec une carte spéciale de l'archipel d'Hawaï."," Sauvin, Georges, b. 1858.","[""Un royaume polynésien. Îles Hawaï, par G. Sauvin. Avec une carte spéciale de l'archipel d'Hawaï.""]","[' Sauvin, Georges, b. 1858.']","Paris,","E. Plon, Nourrit et Cie,",1893.,"['""Notes bibliographiques"": p. 315-317.']",['fre: French'],['Hawaii -- Description and travel.']
990018734030106381,AJA1752.0001.001,A trip to the Hawaiian Islands.," Sawyer, C E",['A trip to the Hawaiian Islands.'],"[' Sawyer, C E']",,,,"['""Written by request for the Marion Daily star"".']",['eng: English'],[]
990012568190106381,AFJ2163.0001.001,"The inhabitants of the Philippines,"," Sawyer, Frederic Henry Read.","['The inhabitants of the Philippines,']","[' Sawyer, Frederic Henry Read.']","London,","S. Low, Marston and company,",1900.,[],['eng: English'],"['Ethnology -- Philippines', 'Philippines -- Social life and customs.']"
990019383980106381,AJG9934.0001.001,Say Evangelio nen Cristo onong na insulat nen apóstol Marcos.,,['Say Evangelio nen Cristo onong na insulat nen apóstol Marcos.'],[],Manila,[Philippine agency: American Bible society],1907.,"['On verso of t.-p.: ""The Gospel of Saint Mark in Pangasinan.""']",['pag: pag'],['Pangasinan language -- Texts.']
990024593530106381,ALT6309.0001.001,Say masantos a evangelio na cataoan tin Jesu Cristo : ed onung̃ na dinemuet nen San Juan.,,['Say masantos a evangelio na cataoan tin Jesu Cristo : ed onung̃ na dinemuet nen San Juan.'],[],London :,"British and Foreign Bible Society,",1899.,[],['pag: pag'],"['Bible. -- N. T. -- Pangasinan -- Versions.', 'Bible. -- Pangasinan. -- 1898.']"
990019384430106381,AJG9979.0001.001,"Say masantos ya Evangelio, ono maong á balita na catacan tayon Jesu-Cristo onong na insulat nen Lucas.",,"['Say masantos ya Evangelio, ono maong á balita na catacan tayon Jesu-Cristo onong na insulat nen Lucas.']",[],Manila;,"Sociedad Bíblica Británica y extrangera,",1908.,[],['pag: pag'],[]
990028612030106381,APZ7309.0001.001,Alexander Schadenberg:  his life and work in the Philippines / Otto Scheerer.," Scheerer, Otto.",['Alexander Schadenberg:  his life and work in the Philippines / Otto Scheerer.'],"[' Scheerer, Otto.', 'American Philosophical Society. Library.']",Manila :,"Bureau of Printing,",1923.,"['Microfilm no. 34.', 'In : Philippine Journal of Science.--Vol. 22, no. 4 (April, 1923)', 'Microfilm. Philadelphia, PA. : American Philosophical Society, 1965. 1 microfilm reel ; 35 mm.', 'From the Bartlett Collection on the Philippines and the East Indies.']",['eng: English'],"['Genealogy -- Philippines.', 'Schadenberg, Alexander, -- 1852-1896.']"
990028612060106381,APZ7312.0001.001,The Batàn dialect as a member of the Philippine group of languages / Otto Scheerer.," Scheerer, Otto.",['The Batàn dialect as a member of the Philippine group of languages / Otto Scheerer.'],"[' Scheerer, Otto.', 'American Philosophical Society. Library.']",Manila :,"Bureau of Printing,",1908.,"['Microfilm no. 34.', 'Part 1. Batan dialect as a member of the Philippine group of languages /Otto Scheerer--""F"" and ""V"" in Philippine languages /Carlos Everett Conant.', 'Microfilm. Philadelphia, PA. : American Philosophical Society, 1965. 1 microfilm reel ; 35 mm.', 'From the Bartlett Collection on the Philippines and the East Indies.']",['eng: English'],"['Batan language.', 'Philippine languages.', 'Conant, Carlos Everett. -- 1870-1925 -- ""F"" and ""V"" in Philippine languages.']"
990028612040106381,APZ7310.0001.001,Batan texts with notes:  Otto Scheerer.," Scheerer, Otto.",['Batan texts with notes:  Otto Scheerer.'],"[' Scheerer, Otto.', 'American Philosophical Society. Library.']",Manila :,"Bureau of Printing,",1926.,"['Microfilm no. 34.', 'In : Philippine Journal of Science.-- Vol. 31, no. 3 (November 1926)', 'Microfilm. Philadelphia, PA. : American Philosophical Society, 1965. 1 microfilm reel ; 35 mm.', 'In Batan and English.', 'From the Bartlett Collection on the Philippines and the East Indies.']",['eng: English'],['Batan language -- Texts.']
990028612050106381,APZ7311.0001.001,Isneg texts with notes:  Otto Scheerer.," Scheerer, Otto.",['Isneg texts with notes:  Otto Scheerer.'],"[' Scheerer, Otto.', 'American Philosophical Society. Library.']",Manila :,"Bureau of Printing,",1928.,"['Microfilm no. 34.', 'In : Philippine Journal of Science.-- Vol. 36, no. 4 (August 1928)', 'Microfilm. Philadelphia, PA. : American Philosophical Society, 1965. 1 microfilm reel ; 35 mm.', 'In Isneg and English.', 'From the Bartlett Collection on the Philippines and the East Indies.']",['eng: English'],['Isneg language -- Texts.']
990035278650106381,ATF7591.0001.001,The Nabaloi dialect / by Otto Scheerer. The Bataks of Palawan / by Edward Y. Miller.," Scheerer, Otto.",['The Nabaloi dialect / by Otto Scheerer. The Bataks of Palawan / by Edward Y. Miller.'],"[' Scheerer, Otto.', 'Miller, Edward Young. Bataks of Palawan.', 'Ethnological Survey for Philippine Islands']",Manila :,"Bureau of Public Printing,",1905,"['Includes index.', 'With music (Ibaloi melodies)', '""Nabaloi vocabulary"": p. 151-171.', '""The Ibaloi Igorot seventy-five years ago : account of a Spanish expedition to Benguet in the year 1829 ; translated from Informe sobre el estado de las islas Filipinas en 1842 (by S. Mas), Madrid, 1842: Diary of Don G. Galvey, in command of the forces for the suppression of contraband trade"": p. 173-178.', 'CIS Index to U. S. Executive Branch Documents, 1789-1909, Part 2.', 'Microfiche. [Bethesda, Md.] : Congressional Information Service, 1991. 11 x 15 cm. (CIS US Executive Branch Documents, 1789-1909 : no. W4929-2.2).']",['eng: English'],"['Ibaloi language.', 'Igorot (Philippine people)', 'Batak (Philippine people)', 'Benguet (Philippines : Province)']"
990028612020106381,APZ7308.0001.001,On a quinary notation among the Ilongots of Northern Luzon:  Otto Scheerer.," Scheerer, Otto.",['On a quinary notation among the Ilongots of Northern Luzon:  Otto Scheerer.'],"[' Scheerer, Otto.', 'American Philosophical Society. Library.']",Manila :,"Bureau of Printing,",1911.,"['Microfilm no. 34.', 'In : Philippine Journal of Science.--Vol. 6, no. 1 (February, 1911)', 'Microfilm. Philadelphia, PA. : American Philosophical Society, 1965. 1 microfilm reel ; 35 mm.', 'From the Bartlett Collection on the Philippines and the East Indies.']",['eng: English'],['Ilongot language -- Numerals.']
990025834740106381,ANT0308.0001.001,On Baguio's past : chapters from local history and tradition / by Otto Scheerer.," Scheerer, Otto.","[""On Baguio's past : chapters from local history and tradition / by Otto Scheerer.""]","[' Scheerer, Otto.']",Manila :,"The author,",1933.,['Includes bibliographical references.'],['eng: English'],['Baguio (Philippines) -- History.']
990028612010106381,APZ7307.0001.001,On the essential difference between the verbs of the European and the Philippine languages:  Otto Scheerer.," Scheerer, Otto.",['On the essential difference between the verbs of the European and the Philippine languages:  Otto Scheerer.'],"[' Scheerer, Otto.', 'American Philosophical Society. Library.']",Manila :,"[Bureau of Printing],",1924.,"['Microfilm no. 34.', 'Wanting pp. 2-3.', 'In : Philippine Journal of Education.--Vol. VIII, Nos. 4 & 5 (1924)', 'Microfilm. Philadelphia, PA. : American Philosophical Society, 1965. 1 microfilm reel ; 35 mm.', 'From the Bartlett Collection on the Philippines and the East Indies.']",['eng: English'],"['Philippine languages -- Verb.', 'English language -- Verb.']"
