mms_id,new_cat_search_link
990012672820106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=The+Philippine+Islands%2C+1493-1803%3B+explorations+by+early+navigators%2C+descriptions+of+the+islands+and+their+peoples%2C+their+history+and+records+of+the+Catholic+missions%2C+as+related+in+contemporaneous+books+and+manuscripts%2C+showing+the+political%2C+economic%2C+commericial+and+religious+conditions+of+those+islands+from+their+earliest+relations+with+European+nations+to+the+beginning+of+the+nineteenth+century%3B++%5BVol.+1%2C+no.+42%5D
990012672820106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=The+Philippine+Islands%2C+1493-1803%3B+explorations+by+early+navigators%2C+descriptions+of+the+islands+and+their+peoples%2C+their+history+and+records+of+the+Catholic+missions%2C+as+related+in+contemporaneous+books+and+manuscripts%2C+showing+the+political%2C+economic%2C+commericial+and+religious+conditions+of+those+islands+from+their+earliest+relations+with+European+nations+to+the+beginning+of+the+nineteenth+century%3B++%5BVol.+1%2C+no.+43%5D
990012672820106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=The+Philippine+Islands%2C+1493-1803%3B+explorations+by+early+navigators%2C+descriptions+of+the+islands+and+their+peoples%2C+their+history+and+records+of+the+Catholic+missions%2C+as+related+in+contemporaneous+books+and+manuscripts%2C+showing+the+political%2C+economic%2C+commericial+and+religious+conditions+of+those+islands+from+their+earliest+relations+with+European+nations+to+the+beginning+of+the+nineteenth+century%3B++%5BVol.+1%2C+no.+44%5D
990012672820106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=The+Philippine+Islands%2C+1493-1803%3B+explorations+by+early+navigators%2C+descriptions+of+the+islands+and+their+peoples%2C+their+history+and+records+of+the+Catholic+missions%2C+as+related+in+contemporaneous+books+and+manuscripts%2C+showing+the+political%2C+economic%2C+commericial+and+religious+conditions+of+those+islands+from+their+earliest+relations+with+European+nations+to+the+beginning+of+the+nineteenth+century%3B++%5BVol.+1%2C+no.+45%5D
990012672820106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=The+Philippine+Islands%2C+1493-1803%3B+explorations+by+early+navigators%2C+descriptions+of+the+islands+and+their+peoples%2C+their+history+and+records+of+the+Catholic+missions%2C+as+related+in+contemporaneous+books+and+manuscripts%2C+showing+the+political%2C+economic%2C+commericial+and+religious+conditions+of+those+islands+from+their+earliest+relations+with+European+nations+to+the+beginning+of+the+nineteenth+century%3B++%5BVol.+1%2C+no.+46%5D
990012672820106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=The+Philippine+Islands%2C+1493-1803%3B+explorations+by+early+navigators%2C+descriptions+of+the+islands+and+their+peoples%2C+their+history+and+records+of+the+Catholic+missions%2C+as+related+in+contemporaneous+books+and+manuscripts%2C+showing+the+political%2C+economic%2C+commericial+and+religious+conditions+of+those+islands+from+their+earliest+relations+with+European+nations+to+the+beginning+of+the+nineteenth+century%3B++%5BVol.+1%2C+no.+47%5D
990012672820106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=The+Philippine+Islands%2C+1493-1803%3B+explorations+by+early+navigators%2C+descriptions+of+the+islands+and+their+peoples%2C+their+history+and+records+of+the+Catholic+missions%2C+as+related+in+contemporaneous+books+and+manuscripts%2C+showing+the+political%2C+economic%2C+commericial+and+religious+conditions+of+those+islands+from+their+earliest+relations+with+European+nations+to+the+beginning+of+the+nineteenth+century%3B++%5BVol.+1%2C+no.+48%5D
990012672820106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=The+Philippine+Islands%2C+1493-1803%3B+explorations+by+early+navigators%2C+descriptions+of+the+islands+and+their+peoples%2C+their+history+and+records+of+the+Catholic+missions%2C+as+related+in+contemporaneous+books+and+manuscripts%2C+showing+the+political%2C+economic%2C+commericial+and+religious+conditions+of+those+islands+from+their+earliest+relations+with+European+nations+to+the+beginning+of+the+nineteenth+century%3B++%5BVol.+1%2C+no.+49%5D
990012672820106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=The+Philippine+Islands%2C+1493-1803%3B+explorations+by+early+navigators%2C+descriptions+of+the+islands+and+their+peoples%2C+their+history+and+records+of+the+Catholic+missions%2C+as+related+in+contemporaneous+books+and+manuscripts%2C+showing+the+political%2C+economic%2C+commericial+and+religious+conditions+of+those+islands+from+their+earliest+relations+with+European+nations+to+the+beginning+of+the+nineteenth+century%3B++%5BVol.+1%2C+no.+5%5D
990012672820106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=The+Philippine+Islands%2C+1493-1803%3B+explorations+by+early+navigators%2C+descriptions+of+the+islands+and+their+peoples%2C+their+history+and+records+of+the+Catholic+missions%2C+as+related+in+contemporaneous+books+and+manuscripts%2C+showing+the+political%2C+economic%2C+commericial+and+religious+conditions+of+those+islands+from+their+earliest+relations+with+European+nations+to+the+beginning+of+the+nineteenth+century%3B++%5BVol.+1%2C+no.+50%5D
990012672820106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=The+Philippine+Islands%2C+1493-1803%3B+explorations+by+early+navigators%2C+descriptions+of+the+islands+and+their+peoples%2C+their+history+and+records+of+the+Catholic+missions%2C+as+related+in+contemporaneous+books+and+manuscripts%2C+showing+the+political%2C+economic%2C+commericial+and+religious+conditions+of+those+islands+from+their+earliest+relations+with+European+nations+to+the+beginning+of+the+nineteenth+century%3B++%5BVol.+1%2C+no.+51%5D
990012672820106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=The+Philippine+Islands%2C+1493-1803%3B+explorations+by+early+navigators%2C+descriptions+of+the+islands+and+their+peoples%2C+their+history+and+records+of+the+Catholic+missions%2C+as+related+in+contemporaneous+books+and+manuscripts%2C+showing+the+political%2C+economic%2C+commericial+and+religious+conditions+of+those+islands+from+their+earliest+relations+with+European+nations+to+the+beginning+of+the+nineteenth+century%3B++%5BVol.+1%2C+no.+52%5D
990012672820106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=The+Philippine+Islands%2C+1493-1803%3B+explorations+by+early+navigators%2C+descriptions+of+the+islands+and+their+peoples%2C+their+history+and+records+of+the+Catholic+missions%2C+as+related+in+contemporaneous+books+and+manuscripts%2C+showing+the+political%2C+economic%2C+commericial+and+religious+conditions+of+those+islands+from+their+earliest+relations+with+European+nations+to+the+beginning+of+the+nineteenth+century%3B++%5BVol.+1%2C+no.+53%5D
990012672820106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=The+Philippine+Islands%2C+1493-1803%3B+explorations+by+early+navigators%2C+descriptions+of+the+islands+and+their+peoples%2C+their+history+and+records+of+the+Catholic+missions%2C+as+related+in+contemporaneous+books+and+manuscripts%2C+showing+the+political%2C+economic%2C+commericial+and+religious+conditions+of+those+islands+from+their+earliest+relations+with+European+nations+to+the+beginning+of+the+nineteenth+century%3B++%5BVol.+1%2C+no.+54%5D
990012672820106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=The+Philippine+Islands%2C+1493-1803%3B+explorations+by+early+navigators%2C+descriptions+of+the+islands+and+their+peoples%2C+their+history+and+records+of+the+Catholic+missions%2C+as+related+in+contemporaneous+books+and+manuscripts%2C+showing+the+political%2C+economic%2C+commericial+and+religious+conditions+of+those+islands+from+their+earliest+relations+with+European+nations+to+the+beginning+of+the+nineteenth+century%3B++%5BVol.+1%2C+no.+55%5D
990012672820106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=The+Philippine+Islands%2C+1493-1803%3B+explorations+by+early+navigators%2C+descriptions+of+the+islands+and+their+peoples%2C+their+history+and+records+of+the+Catholic+missions%2C+as+related+in+contemporaneous+books+and+manuscripts%2C+showing+the+political%2C+economic%2C+commericial+and+religious+conditions+of+those+islands+from+their+earliest+relations+with+European+nations+to+the+beginning+of+the+nineteenth+century%3B++%5BVol.+1%2C+no.+6%5D
990012672820106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=The+Philippine+Islands%2C+1493-1803%3B+explorations+by+early+navigators%2C+descriptions+of+the+islands+and+their+peoples%2C+their+history+and+records+of+the+Catholic+missions%2C+as+related+in+contemporaneous+books+and+manuscripts%2C+showing+the+political%2C+economic%2C+commericial+and+religious+conditions+of+those+islands+from+their+earliest+relations+with+European+nations+to+the+beginning+of+the+nineteenth+century%3B++%5BVol.+1%2C+no.+7%5D
990012672820106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=The+Philippine+Islands%2C+1493-1803%3B+explorations+by+early+navigators%2C+descriptions+of+the+islands+and+their+peoples%2C+their+history+and+records+of+the+Catholic+missions%2C+as+related+in+contemporaneous+books+and+manuscripts%2C+showing+the+political%2C+economic%2C+commericial+and+religious+conditions+of+those+islands+from+their+earliest+relations+with+European+nations+to+the+beginning+of+the+nineteenth+century%3B++%5BVol.+1%2C+no.+8%5D
990012672820106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=The+Philippine+Islands%2C+1493-1803%3B+explorations+by+early+navigators%2C+descriptions+of+the+islands+and+their+peoples%2C+their+history+and+records+of+the+Catholic+missions%2C+as+related+in+contemporaneous+books+and+manuscripts%2C+showing+the+political%2C+economic%2C+commericial+and+religious+conditions+of+those+islands+from+their+earliest+relations+with+European+nations+to+the+beginning+of+the+nineteenth+century%3B++%5BVol.+1%2C+no.+9%5D
990012672820106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=The+Philippine+Islands%2C+1493-1803%3B+explorations+by+early+navigators%2C+descriptions+of+the+islands+and+their+peoples%2C+their+history+and+records+of+the+Catholic+missions%2C+as+related+in+contemporaneous+books+and+manuscripts%2C+showing+the+political%2C+economic%2C+commericial+and+religious+conditions+of+those+islands+from+their+earliest+relations+with+European+nations+to+the+beginning+of+the+nineteenth+century%3B+%5BVol.+1%2C+no.+36%5D
990012672820106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=The+Philippine+Islands%2C+1493-1803%3B+explorations+by+early+navigators%2C+descriptions+of+the+islands+and+their+peoples%2C+their+history+and+records+of+the+Catholic+missions%2C+as+related+in+contemporaneous+books+and+manuscripts%2C+showing+the+political%2C+economic%2C+commericial+and+religious+conditions+of+those+islands+from+their+earliest+relations+with+European+nations+to+the+beginning+of+the+nineteenth+century%3B+%5BVol.+1%2C+no.+37%5D
990016323880106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=A+grammar+of+the+Tag%C3%A1log+language%2C+the+chief+native+idiom+of+the+Philippine+Islands%2C
990002398520106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=A+Cuban+expedition.+By+J.+H.+Bloomfield.
990018711700106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=The+American+occupation+of+the+Philippines%2C+1898-1912%2C+by+James+H.+Blount%2C+officer+of+United+States+volunteers+in+the+Philippines%2C+1899-1901%2C+United+States+district+judge+in+the+Philippines%2C+1901-1905+...++%5BVol.+1%2C+no.+1%5D
990018711700106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=The+American+occupation+of+the+Philippines%2C+1898-1912%2C+by+James+H.+Blount%2C+officer+of+United+States+volunteers+in+the+Philippines%2C+1899-1901%2C+United+States+district+judge+in+the+Philippines%2C+1901-1905+...+%5B1913%5D
990008769790106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Philippine+independence--when%3F%3A++By+James+H.+Blount.
990020959050106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=List+of+the+native+tribes+of+the+Philippines+and+of+the+languages+spoken+by+them.+By+Prof.+Ferdinand+Blumentritt.+%3CTr.%2C+with+introduction+and+notes%2C+by+O.+T.+Mason.%3E
990021918130106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=An+army+officer%27s+Philippine+studies+%2F+by+Captain+J.+Y.+Mason+Blunt+%3B+%5Bedited+by+John+R.+Volz.%5D
990018734110106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=%22My+dear%3A+He+says+Hawaii+is+American%21%21%22+By+Samuel+G.+Blythe%2C+illustrations+by+Ray+Morris.
990011494180106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=General+Wood+and+the+law%3B+a+discussion+of+the+legal+aspect+of+the+political+crisis+in+the+Philippine+Islands
990018733650106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Pearls+of+the+Pacific.+By+J.+W.+Boddam-Whetham+...
990008774090106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=The+Anglo-Saxon+in+India+and+the+Philippines%3A++by+Theodore+H.+Boggs.
990029571850106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Ang+anak+ni+Pepe%3A++F.+Bok.
990029571840106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Ang+palad+ni+Pepe%3A++sugilambong+Binisaya+%2F+sinulat+ni+F.+Bok.
990030141080106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Boletin+oficial+de+la+Camara+de+Comercio+Espa%C3%B1ola+de+Filipinas+en+Manila.++%5BVol.+1%2C+no.+13%5D
990007788520106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=The+golden+horseshoe%3B+extracts+from+the+letters+of+Captain+H.+L.+Herndon+of+the+21st+U.S.+infantry%2C+on+duty+in+the+Philippine+Islands%2C+adn+Lieutenant+Lawrence+Gill%2C+A.D.C.+to+the+military+governor+of+Puerto+Rico.+With+a+postscript+by+J.+Sherman%2C+private%2C+Co.D%2C+21st+infantry.+Ed.+by+Stephen+Bonsal.
990027929010106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Ang+kagawasan%3A++drama+%2F+Florentino+Borromeo.
990005067630106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Transactions+of+the+Bose+Research+Institute.
990000526890106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Botanical+bulletin+%2F+Territory+of+Hawaii%2C+Board+of+Agriculture+and+Forestry%2C+Division+of+Forestry.
990004658440106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Bryan+or+imperialism%3A+address+...+delivered+at+the+National+Liberty+Congress+of+Anti-Imperialists+at+Indianapolis%2C+Ind.%2C+August+15-16%2C+1900.
990007738870106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Reminiscences+of+sixty+years+in+public+affairs%2C+by+George+S.+Boutwell.
990004658470106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=The+war+of+despotism+in+the+Philippine+Islands%3B+address+...+at+Springfield%2C+Mass.%2C+Sept.+5%2C+1899.
990012567850106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=A+visit+to+the+Philippine+Islands.
990030579770106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=A+visit+to+the+Philippine+Islands%3A++by+Sir+John+Bowring.
990040319380106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=The+Philippine+Islands+%2F+by+William+D.+Boyce.
990014444470106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=United+States+colonies+and+dependencies+illustrated+%3A+the+travels+and+investigations+of+a+Chicago+publisher+in+the+colonial+possessions+and+dependencies+of+the+United+States+with+600+photographs+of+interesting+people+and+scenes+%2F+by+William+D.+Boyce.
990036072680106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Boys+and+girls+%3A+character-building+magazine.+%5B1938%5D
990036072680106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Boys+and+girls+%3A+character-building+magazine.+%5B1939%5D
990002791310106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Mi+diario+de+la+guerra%2C+desde+Baire+hasta+la+intervenci%C3%B3n+americana+%5Bpor%5D+Bernab%C3%A9+Boza.
990014653280106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Voyage+to+South+America%2C+performed+by+order+of+the+American+government+in+the+years+1817+and+1818%2C+in+the+frigate+Congress.++%5BVol.+2%2C+no.+1%5D
990014653280106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Voyage+to+South+America%2C+performed+by+order+of+the+American+government+in+the+years+1817+and+1818%2C+in+the+frigate+Congress.+%5BVol.+1%2C+no.+1%5D
990035681090106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Dugo+sa+dugo+%2F+M.+E.+Braddon+%3B+trans.+by+Francisco+Laksamana.
990035681120106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Sa+laot+ng+pagsusuyuan+%2F+Carlota+Braeme%2C+tr.+by+Rosendo+Ignacio.++%5BVol.+1%2C+no.+1%5D
990035681120106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Sa+laot+ng+pagsusuyuan+%2F+Carlota+Braeme%2C+tr.+by+Rosendo+Ignacio.++%5BVol.+2%2C+no.+1%5D
990014142830106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=The+transformation+of+Hawaii+%3A+how+American+missionaries+gave+a+Christian+nation+to+the+world+%2F+told+for+young+folks+by+Belle+M.+Brain.
990018710400106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Vexata+questio%3B+or%2C+What+shall+we+do+with+the+friar%3A+A+brief+sketch+of+three+centuries+of+history+in+the+Philippines%2C+by+W.+Breekonek-Watson.
990005800710106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=La+guerre+Hispano-Am%C3%A9ricaine+de+1898+%2F+par+le+Capitaine+Ch.+Bride.
990033435880106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Brief+biography+of+the+members+of+the+Honorary+Board+of+Filipino+Commissioners+to+the+Louisiana+Purchase+Exposition+...%3A+
990014140870106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=The+progressing+Philippines%2C
990012613970106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Experiences+of+a+medical+student+in+Honolulu%2C+and+on+the+island+of+Oahu%2C+1881%2C+by+L.+Vernon+Briggs+...
990004658540106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=An+arraignment+of+President+McKinley%27s+policy+of+extending+by+force+the+sovereignty+of+the+United+States+over+the+Philippine+Islands.+By+Francis+A.+Brooks.
990018709750106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=The+new+era+in+the+Philippines%2C+by+Arthur+Judson+Brown+...
990014140880106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Report+of+a+visitation+of+the+Philippine+mission+of+the+Board+of+foreign+missions+of+the+Presbyterian+church+in+the+United+States+of+America%2C
990018734120106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Reminiscences+of+a+pioneer+Kanai+family%2C+with+references+and+anecdotes+of+early+Honolulu.+By+Malcolm+Brown.
990008535780106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Minor+products+of+Philippine+forests%2C+ed.+by+William+H.+Brown.++%5BVol.+1%2C+no.+1%5D
990008535780106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Minor+products+of+Philippine+forests%2C+ed.+by+William+H.+Brown.++%5BVol.+1%2C+no.+2%5D
990008535780106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Minor+products+of+Philippine+forests%2C+ed.+by+William+H.+Brown.++%5BVol.+1%2C+no.+3%5D
990003331420106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=The+romance+of+American+expansion%2C+by+H.+Addington+Bruce.
990022413070106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Natural+history+of+Hawaii%2C+being+an+account+of+the+Hawaiian+people%2C+the+geology+and+geography+of+the+islands%2C+and+the+native+and+introduced+plants+and+animals+of+the+group%2C+by+William+Alanson+Bryan+...+Illustrated+with+one+hundred+and+seventeen+full+page+plates+from+four+hundred+and+forty-one+photographs+elucidating+the+ethnology+of+the+native+people%2C+the+geology+and+topography+of+the+islands+and+figuring+more+than+one+thousand+of+the+common+or+interesting+species+of+plants+and+animals+to+be+found+in+the+native+and+introduced+fauna+and+flora+of+Hawaii.
990003213590106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=In+the+land+of+the+Filipino%2C+by+Ralph+Kent+Buckland.
990008715310106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Joloano+Moro%2C+by+Katherine+G.+Buffum+and+Charles+Lynch.
990029572540106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Joloano+Moro%3A++by+Katherine+G.+Buffum+and+Charles+Lynch.
990029533340106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Buhay+na+pinagdaanan+D.+Juan%2C+Hari+sa+mundo+ng+Austria+at+ni+Do%C3%B1a+Maria%3A+
990028571720106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Buhay+na+pinagdaanan+ng+Haring+Patay%3A++na+si+Don+Juan+at+ng+Prinsesang+si+D.a+Maria+sa+reinong+Alejandria.
990028551010106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Buhay+na+pinagdaanan+ni+D.+Jaime+del+Prado%3A++na+anak+nang+haring+Enrico+at+reina+Isabela+sa+reino+nang+Ungria.
990019511010106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Buhay+na+pinagdaanan+ni+Doncella+Teodora+%3A+na+ito%2C+i%2C+binili+at+naguing+parang+an%C3%A1c+ng%CC%83+is%C3%A1ng+mercader+na+si+Crispulo+asaua+ni+Leoncia+sa+Cahariang+Darmacia.
990028551000106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Buhay+na+pinagdaanan+ni+Juan+Tamad%3A++na+anac+ni+Fabio+at+ni+Sofia+sa+caharian+nang+Portugal+na+hinango+sa+novela.
990035602680106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Buhay+na+pinagdaanan+ni+Santa+Elena+sa+paghahan%C3%A1p+ng%CC%83+Sta.+Cruz+sa+bayan+ng%CC%83+Jerusal%C3%A9m.
990028550690106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Buhay+nang+dalauang+magcasintahan+na+si+Diego+Marcilla+at+ni+Isabel+de+Segura+sa+ciudad+nang+Teruel%3A+
990028550600106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Buhay+nang+dalauang+magcasintahan+sa+cahariang+Borgo%C3%B1a+na+pinamagatang+magcarayap%3A++at+nang+isang+pastorang+tubo+sa+villa+na+naguing+asaua+nang+hari+sa+isang+calabaza.
990028550770106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Buhay+nang+dalauang+magcasintahan+sa+cahariang+Borgo%C3%B1a+na+pinamagatang+magcarayap%3A++at+nang+isang+pastorang+tubo+sa+villa+na+naguing+asaua+nang+hari+sa+isang+calabaza.
990028551030106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Buhay+nang+dalawang+magcasintahan+sa+cahariang+Borgo%C3%B1a+na+pinamagatang+magcarayap%3A++at+nang+isang+pastorang+tubo+sa+villa+na+naguing+asaua+nang+hari+sa+isang+calabaza.
990036004340106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Buhay+nang+Duque+Almanzor+at+ni+Mariang+matalinong+bait+%3A+sa+caharian+nang+Toledo+nang+panahong+na+sa+capangyarihan+nang+ma%C3%B1ga+Moro.
990028611740106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Buhay+nang+Duque+Almanzor+at+ni+Mariang+matalinong+bait%3A++sa+caharian+nang+Toledo+nang+panahong+na+sa+capangyarihan+nang+ma%C3%B1ga+moro.
990028571680106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Buhay+nang+Duque+Almanzor%3A++at+ni+Mariang+Matalinong+Bait+sa+caharian+nang+Toledo+nang+panahong+na+sa+capanyarihan+nang+manga+moro.
990018183700106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Buhay+nang+isang+mercader+na+si+Proceso+at+nang+caniyang+anac+na+si+Mar%C3%ADa+sa+caharian+nang+ungria%2C+na+hinang%CC%83o+sa+cuadro+hist%C3%B3rico%2C+pinag-inataang+tinula+ng%CC%83+bagong+nag-aaral+sa+caraniuang+gauing+libang%CC%83an+ng%CC%83+Tagalog.
990028611990106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Buhay+nang+isang+mercader+na+si+Proceso+at+nang+caniyang+anac+na+si+Mar%C3%ADa+sa+caharian+nang+Ungria%3A++na+hinang%CC%83o+sa+cuadro+hist%C3%B3rico%2C+pinag-inataang+tinula+ng%CC%83+bagong+nag-aaral+sa+caraniuang+gauing+libang%CC%83an+ng%CC%83+Tagalog.
990028611760106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Buhay+ni+Faustino+at+ni+Matidiana+sa+imperiong+Roma%3A++hango+sa+historia+nang+Apostol+San+Pedro+%2F+tinagalog+ni+Don+Roman+de+los+Angeles.
990010854850106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Buhay+ni+Martin+Lutero+%3A+dakilang+reformador+%2F+%5Bisinatagalog+ni+Sofronio+G.+Calderon%5D.
990028611720106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Buhay+ni+Sta.+Maria+Magdalena+%3A+na+sinipi+sa+historia+nang+martir+sa+Golgota+%2F+guinaua+sa+versong+tagalog+ni+Roman+Angeles.
990007765540106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Pr%C3%A9cis+de+quelques+campagnes+contemporaines+...
990000056790106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Hawaii+and+the+Philippines%2C+also+the+islands+of+the+South+seas%2C+by+Frank+F.+Bunker+...+136+illustrations+and+12+maps+in+text.
990026216130106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Barbara%27s+Philippine+journey+%2F+by+Frances+Williston+Burks%3B+with+and+introduction+by+Frank+M.+McMurry%3B+illustrated+by+Hermann+Heyer%2C+Earl+Horter+and+G.+W.+Peters.
990012612770106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=The+land+of+the+o-o.+Facts%2C+figures%2C+fables%2C+and+fancies.
990005772540106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Camping+and+tramping+with+President+Roosevelt%2C+by+John+Burroughs.
990017534910106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Civil+government+for+the+Philippine+Islands.+Speech+of+Hon.+Julius+C.+Burrows+...+in+the+Senate+of+the+United+States+Wednesday%2C+May+28%2C+1902.
990036082650106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Buhay+ni+San+Isidro+Labrador+%3A+at+ang+kanyang+asawang+si+Santa+Maria+de+la+cabeza+%2F+Francisco+Buti%C3%B1a%2Ctinaglog+ni+Pascual+H.+Poblete.
990018548420106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Shall+the+Philippines+have+a+common+language%3F+An+address+...+delivered+before+the+Catholic+women%27s+league+of+Manila+August+31%2C+1931.
990012858010106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=The+story+of+Magellan+and+the+discovery+of+the+Philippines.
990028006700106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=606+ka+mga+tigmo%3A++Fernando+Buyser.
990028006660106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Ang+rueda+ug+ang+oraculo%3A++sinulat+ug+inagid-agid+ni+Fernando+Buyser.
990029572510106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Basahon+sa+mga+balak%3A++Fernando+Buyser+y+Aquino%2C+pinasidanan+ni+Joze+Ma.+del+Mar.
990027988570106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Mga+awit+sa+kabukiran%3A++mga+balitaw%2C+kolilisi%2C+mga+garay%2C+ug+mga+balak+mga+hinapid+%2F+Fernando+Buyser.
990029846530106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Mga+awit+sa+kabukiran%3A++mga+balitaw%2C+mga+kolilisi%2C+mga+garay+ug+mga+balak+%2F+nga+hinapid+ni+Fernando+Buyser.
990027988560106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Sa+atong+tanaman%3A++Fernando+A%2C+Buyser.
990029130230106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Kasakit+ug+kalipay%3A++%28pungpong+sa+mga+balak%29+%2F+Fernando+Buyser+y+Aquino%3B+pinasidaanan+ni+Florentina+Tan+Villanueva.
990029130170106381,https://search.lib.umich.edu/catalog?library=All+libraries&query=Folk+lore+filipino%3A++Fernando+A.+Buyser.
