mms_id,dlxs_id,alma_value,dlxs_value
mms_id,dlxs_id,alma_value,dlxs_value
990020038840106381,AJP8435.0001.001,1889],
990020107120106381,AJQ5550.0001.001,1900],
990020107330106381,AJQ5575.0001.001,1900],
990020785630106381,AJX9835.0001.001,1901],
990020790490106381,AJY0389.0001.001,1901],
990021307370106381,AKD6391.1928.001,1929-,
990021307370106381,AKD6391.1929.001,1929-,
990021307370106381,AKD6391.1930.001,1929-,
990021307370106381,AKD6391.1935.001,1929-,
990021307370106381,AKD6391.1937.001,1929-,
990021339090106381,AKD9680.0001.001,1911-,
990021339090106381,AKD9680.0001.002,1911-,
990021339090106381,AKD9680.0001.003,1911-,
990021339090106381,AKD9680.0001.004,1911-,
990021339090106381,AKD9680.0001.006,1911-,
990021346950106381,AKE0511.0001.001,1911-.,
990021371560106381,AKE3082.0001.001,1900-1902.,
990021371560106381,AKE3082.0002.001,1900-1902.,
990021371560106381,AKE3082.0003.001,1900-1902.,
990021910360106381,AKK8814.0001.001,1925.,
990022070020106381,AKM6701.0001.001,1926.,
990018711930106381,AHZ9420.0001.001,190-?],
990018711950106381,AHZ9422.0001.001,1904.,
990018733920106381,AJA1741.0001.001,[1862-1899],
990018734020106381,AJA1751.0001.001,1921.,
990018734030106381,AJA1752.0001.001,1914?],
990018734210106381,AJA1772.0001.001,1884?],
990018734350106381,AJA1786.0001.001,1909?],
990018734430106381,AJA1794.0001.001,1894.,
990018734460106381,AJA1798.0001.001,1893?],
990018734570106381,AJA1809.0001.001,1930],
990018734580106381,AJA1810.0001.001,1928?],
990018897770106381,AJB9620.0001.001,1860-,
990018971720106381,AJC7269.0001.001,1903?],
990019366080106381,AJG8108.0001.001,1927],
990019374920106381,AJG9010.0001.001,1920],
990019374940106381,AJG9012.0001.001,1924],
990019374990106381,AJG9017.0001.001,1920],
990019376530106381,AJG9177.0001.001,[1905?],n. d.]
