mms_id,dlxs_id,alma_value,dlxs_value
990029670680106381,AQQ0192.0001.001,"['Talismans.', 'Superstition -- Philippines -- Catholic Church.', 'Philippines -- Religion.']","['Superstition -- Religious aspects -- Philippines', 'Philippines -- Religion.', 'Talismans.']"
990029703310106381,AQQ3480.0001.001,"['Mangyan (Philippine people)', 'Tagbanua (Philippine people)']","['Mangyan (Philippine people)', 'Mangyan language', 'Tagbanua (Philippine people)']"
990029703710106381,AQQ3520.0001.001,['Visayan Islands (Philippines) -- Description and travel.'],"['Visayan Islands (Philippines) -- Description and travel.', 'Lousiana Purchase Exposition (1904 : Saint Louis,Mo.).']"
990029704390106381,AQQ3588.0010.010,['Philippines -- Periodicals. -- 1898-1946'],['Philippines -- History']
990029704390106381,AQQ3588.0010.012,['Philippines -- Periodicals. -- 1898-1946'],['Philippines -- History']
990029704390106381,AQQ3588.0010.004,['Philippines -- Periodicals. -- 1898-1946'],['Philippines -- History']
990029704390106381,AQQ3588.0010.006,['Philippines -- Periodicals. -- 1898-1946'],['Philippines -- History']
990029704390106381,AQQ3588.0011.007,['Philippines -- Periodicals. -- 1898-1946'],['Philippines -- History']
990029704390106381,AQQ3588.0009.010,['Philippines -- Periodicals. -- 1898-1946'],['Philippines -- History']
990029720790106381,AQQ5239.0001.001,"['Corridos.', 'Philippine literature (Spanish) -- Translations into Hiligaynon.']","['Corridos.', 'Philippine literature (Spanish) -- Translation into Hiligaynon.']"
990029846530106381,AQR7923.0001.001,['Cebuano literature.'],['Cebuano literature -- Collections.']
990030000340106381,AQV9682.0001.001,"['Philippines -- History -- 1521-1898.', 'Philippines -- Politics and government -- 1896-1898.']","['Philippines -- History', 'Philippines -- Politics and government']"
990030000690106381,AQV9717.0001.001,"['Mary, -- Blessed Virgin, Saint -- Meditations.', 'Mary, -- Blessed Virgin, Saint -- Prayers and devotions.']","['Mary, -- Blessed Virgin, Saint -- Meditations.', 'Mary, -- Blessed Virgin, Saint -- Prayer-books and devotions.']"
